P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.0,0.9322034,0.06779661,0.0,24.0,1.0,0.0031496234700335215,0.4980562050437627,0.8168970914148126,0.663023452568883,0.7213335937574467,0.7267539536344302,0.7241684700553853,0.593340341420679,4.1533823899447535,[ 4.1534 -0.3462 -0.2487 -0.4708],0.34619205252751406,0.47078723404255307,0.2487381057473698,1.065717392317437
0.0,0.9322034,0.06779661,0.0,25.0,1.0,0.006599162815027251,0.5412404251510408,0.8379412491908438,0.7233954779696873,0.7056071893979118,0.7815705265603218,0.7112321327722518,0.6153694519795836,4.307586163857085,[ 4.3076 -0.3349 -0.2479 -0.4399],0.3348848135296003,0.439936170212766,0.2478698683699515,1.022690852112318
0.0,0.9322034,0.06779661,0.0,26.0,1.0,0.00994564606387433,0.5360575102632245,0.8551036360186229,0.7245286966503927,0.7653121578135131,0.768999256799904,0.7640476931923975,0.6319992281145613,4.423994596801929,[ 4.424  -0.2986 -0.2446 -0.4004],0.29860060013929157,0.4004468085106383,0.2445875585076395,0.9436349671575693
0.0,0.9322034,0.06779661,0.0,27.0,1.0,0.0026626123506247367,0.5058676436007051,0.889738103054065,0.7744210606123663,0.8099343310637213,0.7543528916630323,0.8083011640391459,0.6493254009119516,4.545277806383661,[ 4.5453 -0.1628 -0.2424 -0.3918],0.16283473715675448,0.3918085106382978,0.24244802488551068,0.7970912726805629
0.0,0.9322034,0.06779661,0.0,28.0,1.0,0.5942144606685259,0.8883975077213568,0.7606410912396068,0.782158176861687,0.7453508054512984,0.8372748961085242,0.8166922092772698,0.7749613067611812,5.424729147328269,[ 5.4247 -0.1503 -0.1583 -0.3585],0.15028228873890015,0.35848936170212764,0.15827250831656667,0.6670441587575945
0.0,0.9322034,0.06779661,0.0,29.0,1.0,0.24288062296105922,0.8931059670214961,0.8099496195668906,0.7800410406141313,0.7770538377903807,0.77722240237422,0.7777111100080464,0.7225663714766035,5.057964600336224,[ 5.058  -0.1426 -0.1284 -0.3017],0.14264690197579447,0.3017234042553192,0.12838896868840954,0.5727592749195232
0.0,0.9322034,0.06779661,0.0,30.0,1.0,0.024177487764900238,0.7973135062217407,0.8638372073622034,0.8286367448104233,0.8166178477056567,0.8163508438316006,0.8167454349300762,0.7090970103752288,4.963679072626602,[ 4.9637 -0.1426 -0.1169 -0.2598],0.1426124058340819,0.2597659574468085,0.11693502029421361,0.519313383575104
0.0,0.5619539,0.0,0.43804607,15.0,1.0,7.760265660639567e-05,0.09335434316022859,0.001175458468885529,0.36787885179647717,0.3678784175475341,0.36787797516765414,0.0,0.19970710813289763,1.1982426487973858,[-3.8018 -5.4612 -5.185  -5.7947],0.46122132374735586,0.7947234042553191,0.18501417381042784,1.4409589018131028
0.0,0.5619539,0.0,0.43804607,16.0,1.0,0.00024056064035254273,0.1722313162920803,0.0021158823279957767,0.3678788838266103,0.3678784851000654,0.36787808085608764,0.0,0.21303720150719865,1.278223209043192,[-3.7218 -5.4315 -5.1806 -5.7096],0.4315040037355994,0.7095744680851063,0.1805902885447419,1.3216687603654476
0.0,0.5619539,0.0,0.43804607,17.0,1.0,3.7706394913958305e-06,0.01606645296571323,0.6620715605560015,0.3678792739415102,0.3678789636377467,0.3678786022058825,0.0,0.2969631039910576,1.7817786239463453,[-3.2182 -5.4767 -5.204  -5.6491],0.4767076887214758,0.6491063829787233,0.20395192750528665,1.3297659992054855
0.0,0.5619539,0.0,0.43804607,18.0,1.0,1.235214487857274e-05,0.028562400713080787,0.005178707289170268,0.3678790003493888,0.36787867175257255,0.36787833733647257,0.0,0.18956491159759392,1.1373894695855635,[-3.8626 -5.4549 -5.183  -5.5689],0.45486781491372696,0.5688936170212764,0.1829679111326518,1.2067293430676551
0.0,0.5619539,0.0,0.43804607,19.0,1.0,5.418401444852201e-05,0.0788930839923384,0.004497898986959351,0.3678790012511342,0.36787870199538236,0.3678784014610076,0.3678781175626341,0.2221370556091292,1.5549593892639044,[ 1.555  -0.4278 -0.1783 -0.5146],0.4278018086750712,0.514595744680851,0.17833510687559662,1.1207326602315189
0.0,0.5619539,0.0,0.43804607,20.0,1.0,8.347443300187312e-05,0.11070639129869274,0.016668584758273066,0.3678790875691695,0.3678788211899921,0.36787855037942513,0.36787829273803463,0.22842474319522701,1.598973202366589,[ 1.599  -0.4136 -0.1768 -0.4646],0.41357329982827373,0.4646170212765957,0.1767576316490182,1.0549479527538876
0.0,0.5619539,0.0,0.43804607,21.0,1.0,0.0020173033015104406,0.30446713833743605,0.36787927107046775,0.36787905029368656,0.36787880894288433,0.3678785700938949,0.36787834641987255,0.3065540697799647,2.145878488459753,[ 2.1459 -0.2802 -0.1011 -0.4338],0.28024850869768736,0.4337659574468084,0.10114836600326155,0.8151628321477573
0.0,0.5619539,0.0,0.43804607,22.0,1.0,0.0013300573226520992,0.4968889104380226,0.3678793178115133,0.3678791269967294,0.36787891422047664,0.3678787015260768,0.36787850115286763,0.33394478992404836,2.3376135294683387,[ 2.3376 -0.2589 -0.0921 -0.3998],0.2588501637757376,0.39982978723404244,0.09212690341964412,0.7508068544294242
0.0,0.5619539,0.0,0.43804607,23.0,1.0,0.004608607992988546,0.23088277579022015,0.3678792846142541,0.367879107581613,0.3678789189501002,0.36787873476246896,0.3678785636733591,0.29641228476642917,2.074885993365004,[ 2.0749 -0.2396 -0.0851 -0.3721],0.2396364706697658,0.37206382978723396,0.08509172485971339,0.6967920253167131
0.0,0.5619539,0.0,0.43804607,24.0,1.0,0.014651371091132325,0.3274570231262288,0.367879318428147,0.3678791655738184,0.367879001400606,0.36787884041524477,0.3678786904916622,0.31164334436097707,2.1815034105268394,[ 2.1815 -0.2211 -0.0817 -0.3449],0.22110015839286554,0.3449148936170212,0.08170975800817294,0.6477248100180597
